"","run","sv_x","sv_y","sv_z","nv_x","nv_y","nv_z","hp_x","hp_y","hp_z","sp_x","sp_y","sp_z","Collision_speed","X","Y","Z","head","inc","speed","rotation","lag","seal_length","seal_width"
"4077",18746,0,1.81876218318939,0,7.21794462203979,0,-0.0609242580831051,-0.0976345837116241,-0.0284514166414738,9.93476104736328,0,-0.151243984699249,10,7.44381165997768,-1,0,10,0,0,1.82,0.72780229725,7.7697,1.41,0.3
"4078",18755,0,1.81876218318939,0,7.90137767791748,0,-0.0556823760271072,-0.121256396174431,-0.245029002428055,10.8751707077026,0,-0.151243984699249,11,8.10819133657506,-1,0,11,0,0,1.82,0.72780229725,0.69064,1.41,0.3
"4079",18758,0,1.81876218318939,0,-3.81263780593872,0,6.98726081848145,0.438425809144974,-0.406786978244781,10.9471759796143,0,0.182195752859116,11,8.16491999891232,-1,0,11,0,0,1.82,0.72780229725,1.20862,1.41,0.3
"4080",18760,0,1.81876218318939,0,-4.17182636260986,0,-6.9690055847168,1.22075164318085,-1.19257807731628,11.1127519607544,0,0.0912576392292976,11,8.32340496064749,-1,0,11,0,0,1.82,0.72780229725,1.55394,1.41,0.3
"4081",18763,0,1.81876218318939,0,-3.81123995780945,0,6.98655557632446,0.429085403680801,-0.397069931030273,10.9457721710205,0,0.182195752859116,11,8.16366364449308,-1,0,11,0,0,1.82,0.72780229725,2.07192,1.41,0.3
"4082",18771,0,1.81876218318939,0,7.89853096008301,0,-0.0531207099556923,-0.134552583098412,-0.288450688123703,10.8710708618164,0,-0.151243984699249,11,8.1053999863,-1,0,11,0,0,1.82,0.72780229725,3.4532,1.41,0.3
"4083",18774,0,1.81876218318939,0,-3.80234146118164,0,7.0940899848938,0.552903175354004,-0.474377274513245,11.0647439956665,0,-0.454371094703674,11,8.25177602724626,-1,0,11,0,0,1.82,0.72780229725,3.97118,1.41,0.3
"4084",18776,0,1.81876218318939,0,-3.75511074066162,0,7.05492448806763,-0.00532690575346351,0.0950666815042496,11.0003709793091,0,-0.636247396469116,11,8.19638419621622,-1,0,11,0,0,1.82,0.72780229725,4.3165,1.41,0.3
"4085",18778,0,1.81876218318939,0,-3.81141328811646,0,6.9866361618042,0.430105656385422,-0.398322522640228,10.9459428787231,0,0.182195752859116,11,8.16381352241181,-1,0,11,0,0,1.82,0.72780229725,4.66182,1.41,0.3
"4086",18782,0,1.81876218318939,0,-3.99215912818909,0,-6.92268037796021,0.00331270694732666,-0.0825511142611504,10.9993410110474,0,0.636886477470398,11,8.19565335011312,-1,0,11,0,0,1.82,0.72780229725,5.35246,1.41,0.3
"4087",18783,0,1.81876218318939,0,-3.81145596504211,0,6.9866681098938,0.430666506290436,-0.398530393838882,10.9459896087646,0,0.182195752859116,11,8.16386077485622,-1,0,11,0,0,1.82,0.72780229725,5.52512,1.41,0.3
"4088",18784,0,1.81876218318939,0,7.94211959838867,0,-0.0449873544275761,-0.102757968008518,-0.00258004106581211,10.9313411712646,0,0.15188305079937,11,8.14783300265864,-1,0,11,0,0,1.82,0.72780229725,5.69778,1.41,0.3
"4089",18785,0,1.81876218318939,0,-4.17197799682617,0,-6.96659421920776,1.21364450454712,-1.18568110466003,11.1107807159424,0,0.0912576392292976,11,8.32146218823414,-1,0,11,0,0,1.82,0.72780229725,5.87044,1.41,0.3
"4090",18792,0,1.81876218318939,0,7.94229030609131,0,-0.0522306561470032,-0.102301180362701,-0.00516079552471638,10.9316453933716,0,0.15188305079937,11,8.14804265259375,-1,0,11,0,0,1.82,0.72780229725,7.07906,1.41,0.3
"4091",18794,0,1.81876218318939,0,-4.00276947021484,0,-6.91694307327271,0.000186771154403687,-0.0971893891692162,10.9998140335083,0,0.636886477470398,11,8.19598439737904,-1,0,11,0,0,1.82,0.72780229725,7.42438,1.41,0.3
"4092",18798,0,1.81876218318939,0,-3.80899691581726,0,6.98543405532837,0.413663238286972,-0.38136875629425,10.9435291290283,0,0.182195752859116,11,8.16165673250707,-1,0,11,0,0,1.82,0.72780229725,8.11502,1.41,0.3
"4093",18799,0,1.81876218318939,0,-3.80324220657349,0,7.09089422225952,0.531514465808868,-0.455456763505936,11.0625,0,-0.454371094703674,11,8.24944409029138,-1,0,11,0,0,1.82,0.72780229725,8.28768,1.41,0.3
"4094",18800,0,1.81876218318939,0,-3.74009990692139,0,7.06251955032349,-0.000128798186779022,0.0377112291753292,10.9999132156372,0,-0.636247396469116,11,8.19606148467359,-1,0,11,0,0,1.82,0.72780229725,8.46034,1.41,0.3
"4095",18801,0,1.81876218318939,0,-4.06910085678101,0,7.70843172073364,0.0157395042479038,0.0469709746539593,11.9975147247314,0,-0.636247396469116,12,8.90423466149661,-1,0,12,0,0,1.82,0.72780229725,0,1.41,0.3
"4096",18802,0,1.81876218318939,0,-4.33088111877441,0,7.69096946716309,-0.107466220855713,-0.794302225112915,12.1484842300415,0,-0.363432943820953,12,9.01196088990582,-1,0,12,0,0,1.82,0.72780229725,0.17266,1.41,0.3
"4097",18803,0,1.81876218318939,0,-4.40922164916992,0,7.63274669647217,-0.280707508325577,0.492800384759903,12.1295185089111,0,0.273133873939514,12,9.00044197745678,-1,0,12,0,0,1.82,0.72780229725,0.34532,1.41,0.3
"4098",18807,0,1.81876218318939,0,-4.44830799102783,0,-7.49256086349487,-0.00979845691472292,-0.0127256345003843,11.9934520721436,0,0.667199194431305,12,8.9013374700589,-1,0,12,0,0,1.82,0.72780229725,1.03596,1.41,0.3
"4099",18809,0,1.81876218318939,0,8.7449254989624,0,-0.115770123898983,-0.0424975119531155,-0.803681075572968,12.0376234054565,0,0.15188305079937,12,8.93280599732794,-1,0,12,0,0,1.82,0.72780229725,1.38128,1.41,0.3
"4100",18816,0,1.81876218318939,0,-4.34735441207886,0,-7.51718187332153,-0.0714953765273094,0.002582136541605,11.9522285461426,0,0.333759307861328,12,8.87217045393143,-1,0,12,0,0,1.82,0.72780229725,2.5899,1.41,0.3
"4101",18817,0,1.81876218318939,0,8.73151111602783,0,-0.120985701680183,-0.0463193655014038,-0.977561950683594,12.0192451477051,0,0.15188305079937,12,8.91974336900965,-1,0,12,0,0,1.82,0.72780229725,2.76256,1.41,0.3
"4102",18818,0,1.81876218318939,0,-4.252112865448,0,7.61460781097412,-0.114075548946857,-0.901381373405457,12.0037126541138,0,0.273133873939514,12,8.90901843762071,-1,0,12,0,0,1.82,0.72780229725,2.93522,1.41,0.3
"4103",18819,0,1.81876218318939,0,-4.45565366744995,0,-7.4884786605835,-0.00929497834295034,-0.0155702894553542,11.9937887191772,0,0.667199194431305,12,8.90157617102884,-1,0,12,0,0,1.82,0.72780229725,3.10788,1.41,0.3
"4104",18823,0,1.81876218318939,0,-4.25233697891235,0,7.61468839645386,-0.11386064440012,-0.898763656616211,12.0039653778076,0,0.273133873939514,12,8.90919431237581,-1,0,12,0,0,1.82,0.72780229725,3.79852,1.41,0.3
"4105",18825,0,1.81876218318939,0,-4.07486057281494,0,7.70542335510254,-0.00363955274224281,0.0178702604025602,11.9975700378418,0,-0.636247396469116,12,8.90426497172342,-1,0,12,0,0,1.82,0.72780229725,4.14384,1.41,0.3
"4106",18827,0,1.81876218318939,0,-4.34940195083618,0,7.6801643371582,-0.147315427660942,-0.793311953544617,12.147647857666,0,-0.363432943820953,12,9.01166563841039,-1,0,12,0,0,1.82,0.72780229725,4.48916,1.41,0.3
"4107",18830,0,1.81876218318939,0,8.75046157836914,0,-0.151071816682816,-0.0512192770838737,0.616803884506226,12.0459508895874,0,-0.151243984699249,12,8.93875260428534,-1,0,12,0,0,1.82,0.72780229725,5.00714,1.41,0.3
"4108",18838,0,1.81876218318939,0,-4.3544716835022,0,7.48120403289795,-0.335021615028381,0.314944535493851,11.9098119735718,0,0.273133873939514,12,8.84520966847937,-1,0,12,0,0,1.82,0.72780229725,6.38842,1.41,0.3
"4109",18841,0,1.81876218318939,0,-4.35565662384033,0,-7.52593374252319,-0.0764158517122269,-0.0128090865910053,11.9683485031128,0,0.333759307861328,12,8.8836546190884,-1,0,12,0,0,1.82,0.72780229725,6.9064,1.41,0.3
"4110",18843,0,1.81876218318939,0,-4.19378995895386,0,7.60450172424316,-0.0704342126846313,-0.0640430301427841,11.952938079834,0,0.273133873939514,12,8.87266672383515,-1,0,12,0,0,1.82,0.72780229725,7.25172,1.41,0.3
"4111",18846,0,1.81876218318939,0,8.7606086730957,0,-0.130239799618721,-0.101160667836666,0.48350977897644,12.0591430664062,0,-0.151243984699249,12,8.94835886805813,-1,0,12,0,0,1.82,0.72780229725,7.7697,1.41,0.3
"4112",18952,0,1.81876218318939,0,-5.53745079040527,0,6.82009363174438,1.21540057659149,-0.295301556587219,-12.0306253433228,1,-0.575621962547302,-12,8.97133948662179,-1,1,-12,0,0,1.82,0.72780229725,0.17266,1.41,0.3
"4113",18953,0,1.81876218318939,0,-5.44066429138184,0,6.91264963150024,0.927890539169312,0.744478702545166,-12.0725765228271,1,0.0306322332471609,-12,8.98295325930199,-1,1,-12,0,0,1.82,0.72780229725,0.34532,1.41,0.3
"4114",18957,0,1.81876218318939,0,-3.14164876937866,0,-8.19884586334229,0.981066167354584,-0.0800582468509674,-12.0452346801758,1,0.424697458744049,-12,8.96654503330942,-1,1,-12,0,0,1.82,0.72780229725,1.03596,1.41,0.3
"4115",18959,0,1.81876218318939,0,8.6861743927002,0,1.29963219165802,1.06251239776611,0.790991902351379,-12.0420703887939,1,-0.0603058785200119,-12,8.96920079417548,-1,1,-12,0,0,1.82,0.72780229725,1.38128,1.41,0.3
"4116",18961,0,1.81876218318939,0,-5.52233171463013,0,6.82059192657471,1.13136386871338,0.260799705982208,-12.0261859893799,1,0.667199194431305,-12,8.96239457593813,-1,1,-12,0,0,1.82,0.72780229725,1.7266,1.41,0.3
"4117",18965,0,1.81876218318939,0,-5.41840314865112,0,6.87596845626831,0.981560111045837,0.00957245472818613,-12.0095167160034,1,0.667199194431305,-12,8.94124883444005,-1,1,-12,0,0,1.82,0.72780229725,2.41724,1.41,0.3
"4118",18966,0,1.81876218318939,0,-3.36605381965637,0,-8.11453056335449,0.576567649841309,-0.256022334098816,-12.0780181884766,1,0.0912576392292976,-12,8.9712774058446,-1,1,-12,0,0,1.82,0.72780229725,2.5899,1.41,0.3
"4119",18967,0,1.81876218318939,0,8.72289657592773,0,1.1148841381073,0.816993951797485,-0.0449389889836311,-12.0763807296753,1,-0.0603058785200119,-12,8.97996607863258,-1,1,-12,0,0,1.82,0.72780229725,2.76256,1.41,0.3
"4120",18968,0,1.81876218318939,0,-5.40935754776001,0,6.89223480224609,0.918815970420837,1.21438038349152,-12.0244092941284,1,0.0306322332471609,-12,8.94829277133351,-1,1,-12,0,0,1.82,0.72780229725,2.93522,1.41,0.3
"4121",18969,0,1.81876218318939,0,-3.25678157806396,0,-8.13402843475342,0.810725331306458,-0.21793931722641,-12.0325756072998,1,0.424697458744049,-12,8.94857220955471,-1,1,-12,0,0,1.82,0.72780229725,3.10788,1.41,0.3
"4122",18973,0,1.81876218318939,0,-5.40928173065186,0,6.89184522628784,0.918613910675049,1.21912431716919,-12.0239391326904,1,0.0306322332471609,-12,8.9479470317238,-1,1,-12,0,0,1.82,0.72780229725,3.79852,1.41,0.3
"4123",18977,0,1.81876218318939,0,-5.44905138015747,0,6.90401411056519,0.914459228515625,-0.475855469703674,-12.0714073181152,1,-0.605934679508209,-12,8.98139557902959,-1,1,-12,0,0,1.82,0.72780229725,4.48916,1.41,0.3
"4124",18980,0,1.81876218318939,0,8.67663097381592,0,1.16330683231354,0.933042824268341,-0.00960878282785416,-12.0133171081543,1,-0.363432943820953,-12,8.94120275050046,-1,1,-12,0,0,1.82,0.72780229725,5.00714,1.41,0.3
"4125",18988,0,1.81876218318939,0,-5.31183910369873,0,7.00528430938721,0.730190515518188,-0.173309653997421,-12.0786275863647,1,0.0306322332471609,-12,8.97761327637541,-1,1,-12,0,0,1.82,0.72780229725,6.38842,1.41,0.3
"4126",18991,0,1.81876218318939,0,-3.15106129646301,0,-8.15381717681885,0.87598705291748,-0.0611940063536167,-12,1,0.0912576392292976,-12,8.92870742612534,-1,1,-12,0,0,1.82,0.72780229725,6.9064,1.41,0.3
"4127",18993,0,1.81876218318939,0,-5.45599699020386,0,6.9586820602417,0.941834211349487,0.00764559442177415,-12.1345500946045,1,0.0306322332471609,-12,9.02768265910453,-1,1,-12,0,0,1.82,0.72780229725,7.25172,1.41,0.3
"4128",18996,0,1.81876218318939,0,8.69354152679443,0,1.15998458862305,0.948111891746521,0.0179471243172884,-12.0346717834473,1,-0.363432943820953,-12,8.95718300479145,-1,1,-12,0,0,1.82,0.72780229725,7.7697,1.41,0.3
"4129",19005,0,1.81876218318939,0,7.95505619049072,0,1.2161248922348,0.945814192295074,-0.0253473687916994,-11.0362043380737,1,-0.39374566078186,-11,8.25044099033707,-1,1,-11,0,0,1.82,0.72780229725,0.69064,1.41,0.3
"4130",19008,0,1.81876218318939,0,-5.02997064590454,0,6.29137659072876,0.693733692169189,0.659781932830811,-11.0652055740356,1,-0.029993174597621,-11,8.25771885352327,-1,1,-11,0,0,1.82,0.72780229725,1.20862,1.41,0.3
"4131",19010,0,1.81876218318939,0,-2.93890786170959,0,-7.46242618560791,0.475295066833496,-0.602593183517456,-11.028995513916,1,0.0306322332471609,-11,8.22392123316457,-1,1,-11,0,0,1.82,0.72780229725,1.55394,1.41,0.3
"4132",19013,0,1.81876218318939,0,-5.2608528137207,0,6.07247591018677,1.1374694108963,-0.00141206895932555,-10.9999990463257,1,-0.029993174597621,-11,8.23768356709147,-1,1,-11,0,0,1.82,0.72780229725,2.07192,1.41,0.3
"4133",19021,0,1.81876218318939,0,8.02809906005859,0,1.29912745952606,1.06324672698975,-0.865880727767944,-11.143120765686,1,-0.39374566078186,-11,8.33342659341762,-1,1,-11,0,0,1.82,0.72780229725,3.4532,1.41,0.3
"4134",19024,0,1.81876218318939,0,-5.10613107681274,0,6.14599561691284,1.1331707239151,-0.406338006258011,-10.9395093917847,1,-0.605934679508209,-11,8.19473810064869,-1,1,-11,0,0,1.82,0.72780229725,3.97118,1.41,0.3
"4135",19028,0,1.81876218318939,0,-5.26153469085693,0,6.07188892364502,1.13752162456512,-0.00165702030062675,-11,1,-0.029993174597621,-11,8.23768657710363,-1,1,-11,0,0,1.82,0.72780229725,4.66182,1.41,0.3
"4136",19032,0,1.81876218318939,0,-2.85271835327148,0,-7.58541822433472,0.0671105980873108,-0.920714557170868,-11.1544036865234,1,0.212508454918861,-11,8.30568893581391,-1,1,-11,0,0,1.82,0.72780229725,5.35246,1.41,0.3
"4137",19033,0,1.81876218318939,0,-5.2618727684021,0,6.0715970993042,1.13754725456238,-0.00177819095551968,-11,1,-0.029993174597621,-11,8.23768738749133,-1,1,-11,0,0,1.82,0.72780229725,5.52512,1.41,0.3
"4138",19034,0,1.81876218318939,0,7.90596055984497,0,1.24974000453949,0.962083637714386,0.999780416488647,-10.9749059677124,1,-0.0906185805797577,-11,8.20816406972677,-1,1,-11,0,0,1.82,0.72780229725,5.69778,1.41,0.3
"4139",19035,0,1.81876218318939,0,-2.94003081321716,0,-7.46117734909058,0.481784552335739,-0.592740714550018,-11.0276823043823,1,0.0306322332471609,-11,8.22318935523641,-1,1,-11,0,0,1.82,0.72780229725,5.87044,1.41,0.3
"4140",19036,0,1.81876218318939,0,-5.15239477157593,0,6.15368127822876,0.985311031341553,-0.0583478137850761,-11.0029220581055,1,0.606573760509491,-11,8.22939016465199,-1,1,-11,0,0,1.82,0.72780229725,6.0431,1.41,0.3
"4141",19040,0,1.81876218318939,0,-5.0824146270752,0,6.2115330696106,0.87093859910965,-0.188681423664093,-11.012490272522,1,0.606573760509491,-11,8.2293362773043,-1,1,-11,0,0,1.82,0.72780229725,6.73374,1.41,0.3
"4142",19042,0,1.81876218318939,0,7.97902631759644,0,1.19948554039001,0.895738124847412,-0.00528548844158649,-11.0696649551392,1,-0.0906185805797577,-11,8.27112575145399,-1,1,-11,0,0,1.82,0.72780229725,7.07906,1.41,0.3
"4143",19044,0,1.81876218318939,0,-2.85449028015137,0,-7.58213186264038,0.0832119584083557,-0.90350067615509,-11.1509227752686,1,0.212508454918861,-11,8.30329662313607,-1,1,-11,0,0,1.82,0.72780229725,7.42438,1.41,0.3
"4144",19048,0,1.81876218318939,0,-5.04810190200806,0,6.26143932342529,0.632070183753967,0.881659686565399,-11.052360534668,1,-0.0603058785200119,-11,8.24602044098694,-1,1,-11,0,0,1.82,0.72780229725,8.11502,1.41,0.3
"4145",19049,0,1.81876218318939,0,-5.07821178436279,0,6.26093912124634,1.03125655651093,-0.361394584178925,-11.0479164123535,1,-0.605934679508209,-11,8.26410857281722,-1,1,-11,0,0,1.82,0.72780229725,8.28768,1.41,0.3
"4146",19052,0,1.81876218318939,0,-4.70111703872681,0,5.59281015396118,0.988636076450348,-0.0257949735969305,-10.0075931549072,1,-0.636247396469116,-10,7.52913830858585,-1,1,-10,0,0,1.82,0.72780229725,0.17266,1.41,0.3
"4147",19053,0,1.81876218318939,0,-4.58892393112183,0,5.64489507675171,0.248497307300568,0.14696604013443,-10.0100841522217,1,-0.151243984699249,-10,7.49873050435987,-1,1,-10,0,0,1.82,0.72780229725,0.34532,1.41,0.3
"4148",19057,0,1.81876218318939,0,-2.49170470237732,0,-6.99677467346191,-0.112714052200317,-1.10830175876617,-10.2222919464111,1,0.121570341289043,-10,7.64665581716828,-1,1,-10,0,0,1.82,0.72780229725,1.03596,1.41,0.3
"4149",19059,0,1.81876218318939,0,7.18368101119995,0,1.3152414560318,1.01690423488617,1.08945310115814,-10.0005054473877,1,-0.120931282639503,-10,7.52615640062217,-1,1,-10,0,0,1.82,0.72780229725,1.38128,1.41,0.3
"4150",19061,0,1.81876218318939,0,-4.6094331741333,0,5.63753271102905,0.30999344587326,0.139641463756561,-10.0183563232422,1,0.485322892665863,-10,7.50576740082477,-1,1,-10,0,0,1.82,0.72780229725,1.7266,1.41,0.3
"4151",19065,0,1.81876218318939,0,-4.60892534255981,0,5.63679933547974,0.319650173187256,0.138233482837677,-10.0168294906616,1,0.485322892665863,-10,7.50490474859046,-1,1,-10,0,0,1.82,0.72780229725,2.41724,1.41,0.3
"4152",19066,0,1.81876218318939,0,-2.59853577613831,0,-6.87810230255127,0.489160895347595,-0.435363441705704,-10.1083869934082,1,0.000319529324769974,-10,7.57420466374016,-1,1,-10,0,0,1.82,0.72780229725,2.5899,1.41,0.3
"4153",19067,0,1.81876218318939,0,7.16338872909546,0,1.26689732074738,0.962177217006683,0.816829919815063,-9.96646213531494,1,-0.120931282639503,-10,7.49847059550596,-1,1,-10,0,0,1.82,0.72780229725,2.76256,1.41,0.3
"4154",19068,0,1.81876218318939,0,-4.58810329437256,0,5.64418125152588,0.25744640827179,0.145972967147827,-10.0083818435669,1,-0.151243984699249,-10,7.4976910056791,-1,1,-10,0,0,1.82,0.72780229725,2.93522,1.41,0.3
"4155",19069,0,1.81876218318939,0,-2.49264574050903,0,-6.9947361946106,-0.105416476726532,-1.09978938102722,-10.2201614379883,1,0.121570341289043,-10,7.64509730906458,-1,1,-10,0,0,1.82,0.72780229725,3.10788,1.41,0.3
"4156",19073,0,1.81876218318939,0,-4.58810567855835,0,5.64421367645264,0.25705760717392,0.145751371979713,-10.008430480957,1,-0.151243984699249,-10,7.49771682636879,-1,1,-10,0,0,1.82,0.72780229725,3.79852,1.41,0.3
"4157",19077,0,1.81876218318939,0,-4.68548250198364,0,5.65737676620483,0.929237604141235,-0.495182633399963,-10.067964553833,1,-0.636247396469116,-10,7.56753298474708,-1,1,-10,0,0,1.82,0.72780229725,4.48916,1.41,0.3
"4158",19080,0,1.81876218318939,0,7.21626043319702,0,1.23580491542816,0.951971352100372,-0.0208579264581203,-10.0320911407471,1,-0.424058377742767,-10,7.54384007056445,-1,1,-10,0,0,1.82,0.72780229725,5.00714,1.41,0.3
"4159",19088,0,1.81876218318939,0,-4.58734178543091,0,5.64360094070435,0.264912247657776,0.144450962543488,-10.006908416748,1,-0.151243984699249,-10,7.49678811598978,-1,1,-10,0,0,1.82,0.72780229725,6.38842,1.41,0.3
"4160",19091,0,1.81876218318939,0,-2.5992865562439,0,-6.87751150131226,0.495237588882446,-0.428887158632278,-10.1076936721802,1,0.000319529324769974,-10,7.57392564022469,-1,1,-10,0,0,1.82,0.72780229725,6.9064,1.41,0.3
"4161",19093,0,1.81876218318939,0,-4.58646488189697,0,5.64294052124023,0.273570001125336,0.142613619565964,-10.0052070617676,1,-0.151243984699249,-10,7.49575432768813,-1,1,-10,0,0,1.82,0.72780229725,7.25172,1.41,0.3
"4162",19096,0,1.81876218318939,0,7.23414468765259,0,1.348268866539,1.12199664115906,-0.268439710140228,-10.0662994384766,1,-0.424058377742767,-10,7.58014329598691,-1,1,-10,0,0,1.82,0.72780229725,7.7697,1.41,0.3
"4163",19105,0,1.81876218318939,0,6.55340337753296,0,1.16888415813446,0.833260297775269,-0.630554020404816,-9.12458419799805,1,-0.454371094703674,-9,6.90081734826532,-1,1,-9,0,0,1.82,0.72780229725,0.69064,1.41,0.3
"4164",19108,0,1.81876218318939,0,-4.00943803787231,0,5.17296028137207,0.254915297031403,-0.173422619700432,-9.0048189163208,1,-0.0906185805797577,-9,6.79286445594647,-1,1,-9,0,0,1.82,0.72780229725,1.20862,1.41,0.3
"4165",19110,0,1.81876218318939,0,-2.19698905944824,0,-6.17197608947754,0.622986853122711,0.838711082935333,-8.99580955505371,1,0.000319529324769974,-9,6.79911355173159,-1,1,-9,0,0,1.82,0.72780229725,1.55394,1.41,0.3
"4166",19113,0,1.81876218318939,0,-4.4110894203186,0,4.93323278427124,0.904643297195435,0.0450535267591476,-9.0637149810791,1,-0.0906185805797577,-9,6.86311827342891,-1,1,-9,0,0,1.82,0.72780229725,2.07192,1.41,0.3
"4167",19121,0,1.81876218318939,0,6.46992492675781,0,1.27423310279846,0.9957075715065,0.116906501352787,-9.02157974243164,1,-0.454371094703674,-9,6.84043083525292,-1,1,-9,0,0,1.82,0.72780229725,3.4532,1.41,0.3
"4168",19124,0,1.81876218318939,0,-4.27319812774658,0,5.00912237167358,0.9870485663414,-0.0347729064524174,-9.00865459442139,1,-0.636247396469116,-9,6.83077038602115,-1,1,-9,0,0,1.82,0.72780229725,3.97118,1.41,0.3
"4169",19128,0,1.81876218318939,0,-4.41162395477295,0,4.93273258209229,0.904683589935303,0.0452804565429688,-9.06368827819824,1,-0.0906185805797577,-9,6.86310215446575,-1,1,-9,0,0,1.82,0.72780229725,4.66182,1.41,0.3
"4170",19132,0,1.81876218318939,0,-2.13504099845886,0,-6.27707004547119,0.280590355396271,-0.966376185417175,-9.12163162231445,1,0.182195752859116,-9,6.87516571192,-1,1,-9,0,0,1.82,0.72780229725,5.35246,1.41,0.3
"4171",19133,0,1.81876218318939,0,-4.28371667861938,0,5.02336692810059,0.688438177108765,0.690273702144623,-9.06076335906982,1,-0.0906185805797577,-9,6.84779818225095,-1,1,-9,0,0,1.82,0.72780229725,5.52512,1.41,0.3
"4172",19134,0,1.81876218318939,0,6.4501428604126,0,1.31407594680786,1.01631164550781,1.00911843776703,-9.00325584411621,1,-0.151243984699249,-9,6.82927777054695,-1,1,-9,0,0,1.82,0.72780229725,5.69778,1.41,0.3
"4173",19135,0,1.81876218318939,0,-2.24582695960999,0,-6.23356533050537,0.60235607624054,-0.321223258972168,-9.09991264343262,1,0.000319529324769974,-9,6.87087859683823,-1,1,-9,0,0,1.82,0.72780229725,5.87044,1.41,0.3
"4174",19136,0,1.81876218318939,0,-4.36805391311646,0,4.94717025756836,0.544671714305878,-0.469195246696472,-9.06740188598633,1,0.455010175704956,-9,6.84560325647664,-1,1,-9,0,0,1.82,0.72780229725,6.0431,1.41,0.3
"4175",19140,0,1.81876218318939,0,-4.36696338653564,0,4.94750690460205,0.551572203636169,-0.462021231651306,-9.06633853912354,1,0.455010175704956,-9,6.8451508956394,-1,1,-9,0,0,1.82,0.72780229725,6.73374,1.41,0.3
"4176",19142,0,1.81876218318939,0,6.53874015808105,0,1.15331971645355,0.793043315410614,-0.180862963199615,-9.10446739196777,1,-0.151243984699249,-9,6.88426941294139,-1,1,-9,0,0,1.82,0.72780229725,7.07906,1.41,0.3
"4177",19144,0,1.81876218318939,0,-2.1372287273407,0,-6.27473306655884,0.292994797229767,-0.947809994220734,-9.11916446685791,1,0.182195752859116,-9,6.87371215895916,-1,1,-9,0,0,1.82,0.72780229725,7.42438,1.41,0.3
"4178",19148,0,1.81876218318939,0,-4.4654369354248,0,4.87904214859009,0.913721323013306,0.0660538971424103,-9.05764961242676,1,-0.120931282639503,-9,6.85952433638625,-1,1,-9,0,0,1.82,0.72780229725,8.11502,1.41,0.3
"4179",19149,0,1.81876218318939,0,-4.14905500411987,0,5.09404754638672,0.794727563858032,-0.0434386357665062,-9.00795364379883,1,-0.636247396469116,-9,6.81702813314794,-1,1,-9,0,0,1.82,0.72780229725,8.28768,1.41,0.3
"4180",19152,0,1.81876218318939,0,-3.91198134422302,0,4.36433887481689,0.990970194339752,-0.0429151132702827,-8.00603294372559,1,-0.666560113430023,-8,6.13668862085941,-1,1,-8,0,0,1.82,0.72780229725,0.17266,1.41,0.3
"4181",19153,0,1.81876218318939,0,-3.87951493263245,0,4.25789737701416,0.68228018283844,-0.291506111621857,-7.89905834197998,1,-0.151243984699249,-8,6.04054818378357,-1,1,-8,0,0,1.82,0.72780229725,0.34532,1.41,0.3
"4182",19157,0,1.81876218318939,0,-1.79778718948364,0,-5.58654546737671,0.492958635091782,-0.656506896018982,-8.06269073486328,1,0.212508454918861,-8,6.1440560265634,-1,1,-8,0,0,1.82,0.72780229725,1.03596,1.41,0.3
"4183",19159,0,1.81876218318939,0,5.62255525588989,0,1.3605363368988,1.00320518016815,-0.00216456316411495,-7.89885807037354,1,-0.211869388818741,-8,6.06399882361053,-1,1,-8,0,0,1.82,0.72780229725,1.38128,1.41,0.3
"4184",19161,0,1.81876218318939,0,-3.98416113853455,0,4.29970121383667,0.593501031398773,-0.423205107450485,-8.04643630981445,1,0.424697458744049,-8,6.13749675323338,-1,1,-8,0,0,1.82,0.72780229725,1.7266,1.41,0.3
"4185",19165,0,1.81876218318939,0,-3.98294115066528,0,4.29922485351562,0.600311875343323,-0.415915638208389,-8.04430389404297,1,0.424697458744049,-8,6.13637104178473,-1,1,-8,0,0,1.82,0.72780229725,2.41724,1.41,0.3
"4186",19166,0,1.81876218318939,0,-1.86136257648468,0,-5.52775239944458,0.719623804092407,-1.12679028511047,-7.99593114852905,1,0.000319529324769974,-8,6.10971472300514,-1,1,-8,0,0,1.82,0.72780229725,2.5899,1.41,0.3
"4187",19167,0,1.81876218318939,0,5.6230640411377,0,1.3544921875,1.00229108333588,-0.0109634716063738,-7.8976936340332,1,-0.211869388818741,-8,6.06311749725145,-1,1,-8,0,0,1.82,0.72780229725,2.76256,1.41,0.3
"4188",19168,0,1.81876218318939,0,-3.87980389595032,0,4.25778341293335,0.689981460571289,-0.2844398021698,-7.89854049682617,1,-0.151243984699249,-8,6.04065340906716,-1,1,-8,0,0,1.82,0.72780229725,2.93522,1.41,0.3
"4189",19169,0,1.81876218318939,0,-1.79877626895905,0,-5.58528900146484,0.498504638671875,-0.64794784784317,-8.06111812591553,1,0.212508454918861,-8,6.14320321351817,-1,1,-8,0,0,1.82,0.72780229725,3.10788,1.41,0.3
"4190",19173,0,1.81876218318939,0,-3.87979912757874,0,4.25778865814209,0.689690828323364,-0.284628927707672,-7.89856815338135,1,-0.151243984699249,-8,6.04065411950921,-1,1,-8,0,0,1.82,0.72780229725,3.79852,1.41,0.3
